"2,8,24890770,59481310,,74,1351,Z,175,أ„igrumأ¤e 07:53:52 15.05.25"
"2,8,24835620,59470970,,14,1355,Z,19,أ„igrumأ¤e 07:53:52 15.05.25"
"2,8,24704120,59429160,,89,1442,Z,169,أ„igrumأ¤e 07:53:52 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:53:52 15.05.25"
"2,8,24800780,59446530,,39,1516,Z,145,أ„igrumأ¤e 07:53:52 15.05.25"
"2,8,24643950,59420980,,324,1560,Z,59,أ„igrumأ¤e 07:53:52 15.05.25"
"2,8,24635350,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:53:52 15.05.25"
"2,8,24870730,59488330,,241,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:53:52 15.05.25"
"2,8,24784180,59443440,,279,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24679320,59428860,,257,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24749390,59443160,,63,1169,Z,35,أ„igrumأ¤e 07:54:09 15.05.25"
"2,8,24743770,59444080,,218,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24725240,59435200,,236,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24834950,59469950,,194,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24835740,59471180,,14,1355,Z,19,أ„igrumأ¤e 07:54:09 15.05.25"
"2,8,24704120,59429160,,89,1442,Z,169,أ„igrumأ¤e 07:54:09 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24803070,59448030,,37,1516,Z,145,أ„igrumأ¤e 07:54:09 15.05.25"
"2,8,24643370,59421530,,333,1560,Z,59,أ„igrumأ¤e 07:54:09 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24868880,59487760,,240,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:54:09 15.05.25"
"2,8,24782530,59443590,,280,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24679020,59428790,,257,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24749550,59443520,,28,1169,Z,35,أ„igrumأ¤e 07:54:25 15.05.25"
"2,8,24743470,59443800,,218,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24724300,59434580,,217,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24834660,59469380,,183,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24836020,59471870,,12,1355,Z,19,أ„igrumأ¤e 07:54:25 15.05.25"
"2,8,24704120,59429160,,89,1442,Z,169,أ„igrumأ¤e 07:54:25 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24803620,59448410,,37,1516,Z,145,أ„igrumأ¤e 07:54:25 15.05.25"
"2,8,24644130,59421910,,45,1560,Z,59,أ„igrumأ¤e 07:54:25 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24867850,59487460,,240,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:54:25 15.05.25"
"2,8,24780170,59443530,,269,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24676200,59428450,,257,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24750330,59443470,,69,1169,Z,35,أ„igrumأ¤e 07:54:40 15.05.25"
"2,8,24742670,59442960,,206,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24723140,59434130,,232,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24834180,59468410,,194,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24837230,59473610,,19,1355,Z,19,أ„igrumأ¤e 07:54:40 15.05.25"
"2,8,24704530,59429160,,89,1442,Z,169,أ„igrumأ¤e 07:54:40 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24803720,59448470,,37,1516,Z,145,أ„igrumأ¤e 07:54:40 15.05.25"
"2,8,24645690,59422620,,49,1560,Z,59,أ„igrumأ¤e 07:54:40 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24865560,59487080,,261,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:54:40 15.05.25"
"2,8,24780000,59443510,,269,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24673080,59428170,,263,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24750910,59443330,,69,1169,Z,35,أ„igrumأ¤e 07:54:58 15.05.25"
"2,8,24742730,59442670,,206,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24722510,59434110,,232,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24833010,59467100,,196,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24838660,59474060,,28,1355,Z,19,أ„igrumأ¤e 07:54:58 15.05.25"
"2,8,24707960,59429890,,65,1442,Z,169,أ„igrumأ¤e 07:54:58 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24805050,59449380,,36,1516,Z,145,أ„igrumأ¤e 07:54:58 15.05.25"
"2,8,24647520,59423180,,48,1560,Z,59,أ„igrumأ¤e 07:54:58 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24865400,59487070,,261,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:54:58 15.05.25"
"2,8,24777010,59442860,,246,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24669070,59427830,,262,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24752770,59441760,,154,1169,Z,35,أ„igrumأ¤e 07:55:15 15.05.25"
"2,8,24743580,59442190,,138,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24721220,59433850,,247,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24832800,59466710,,196,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24840600,59474230,,79,1355,Z,19,أ„igrumأ¤e 07:55:15 15.05.25"
"2,8,24712090,59431160,,62,1442,Z,169,أ„igrumأ¤e 07:55:15 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24806310,59450350,,31,1516,Z,145,أ„igrumأ¤e 07:55:15 15.05.25"
"2,8,24648720,59423740,,54,1560,Z,59,أ„igrumأ¤e 07:55:15 15.05.25"
"2,8,24635340,59411870,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24863760,59486440,,209,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:55:15 15.05.25"
"2,8,24776670,59442790,,247,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24666780,59427660,,261,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24753170,59441340,,154,1169,Z,35,أ„igrumأ¤e 07:55:30 15.05.25"
"2,8,24743620,59441920,,138,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24721180,59433820,,247,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24832800,59466710,,196,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24842410,59474520,,74,1355,Z,19,أ„igrumأ¤e 07:55:30 15.05.25"
"2,8,24712570,59431320,,62,1442,Z,169,أ„igrumأ¤e 07:55:30 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24807230,59451360,,26,1516,Z,145,أ„igrumأ¤e 07:55:30 15.05.25"
"2,8,24648790,59423760,,54,1560,Z,59,أ„igrumأ¤e 07:55:30 15.05.25"
"2,8,24635340,59411870,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24863050,59485600,,203,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:55:30 15.05.25"
"2,8,24775950,59442650,,247,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24663780,59427330,,256,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24753370,59441150,,154,1169,Z,35,أ„igrumأ¤e 07:55:46 15.05.25"
"2,8,24742570,59441480,,203,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24720070,59433610,,247,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24832930,59466450,,173,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24844710,59475070,,64,1355,Z,19,أ„igrumأ¤e 07:55:46 15.05.25"
"2,8,24712570,59431320,,62,1442,Z,169,أ„igrumأ¤e 07:55:46 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24808080,59452690,,17,1516,Z,145,أ„igrumأ¤e 07:55:46 15.05.25"
"2,8,24650180,59424200,,61,1560,Z,59,أ„igrumأ¤e 07:55:46 15.05.25"
"2,8,24635350,59411870,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24861570,59484600,,225,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:55:46 15.05.25"
"2,8,24774380,59442320,,246,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24659710,59426680,,251,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24753470,59441080,,154,1169,Z,35,أ„igrumأ¤e 07:56:01 15.05.25"
"2,8,24740430,59440670,,236,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24717700,59433140,,248,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24830860,59465390,,225,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24846410,59476800,,8,1355,Z,19,أ„igrumأ¤e 07:56:01 15.05.25"
"2,8,24713010,59431530,,51,1442,Z,169,أ„igrumأ¤e 07:56:01 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24808390,59453200,,16,1516,Z,145,أ„igrumأ¤e 07:56:01 15.05.25"
"2,8,24653790,59425080,,64,1560,Z,59,أ„igrumأ¤e 07:56:01 15.05.25"
"2,8,24635330,59411870,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24859700,59483370,,210,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:56:01 15.05.25"
"2,8,24774380,59442310,,246,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24657940,59426330,,249,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24754620,59440530,,133,1169,Z,35,أ„igrumأ¤e 07:56:17 15.05.25"
"2,8,24740030,59440560,,236,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24716950,59432940,,248,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24829540,59464730,,225,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24847500,59477850,,34,1355,Z,19,أ„igrumأ¤e 07:56:17 15.05.25"
"2,8,24713770,59431770,,58,1442,Z,169,أ„igrumأ¤e 07:56:17 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24808450,59453310,,16,1516,Z,145,أ„igrumأ¤e 07:56:17 15.05.25"
"2,8,24656520,59425660,,66,1560,Z,59,أ„igrumأ¤e 07:56:17 15.05.25"
"2,8,24635340,59411870,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24859570,59483270,,210,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:56:17 15.05.25"
"2,8,24772290,59441830,,244,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24657800,59426300,,249,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24755800,59440170,,120,1169,Z,35,أ„igrumأ¤e 07:56:33 15.05.25"
"2,8,24738070,59439860,,235,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24716880,59432920,,242,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24827720,59463810,,225,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24850350,59479240,,43,1355,Z,19,أ„igrumأ¤e 07:56:33 15.05.25"
"2,8,24715870,59432430,,58,1442,Z,169,أ„igrumأ¤e 07:56:33 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24810520,59456080,,24,1516,Z,145,أ„igrumأ¤e 07:56:33 15.05.25"
"2,8,24659320,59426320,,69,1560,Z,59,أ„igrumأ¤e 07:56:33 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24858490,59482250,,210,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:56:33 15.05.25"
"2,8,24772040,59441780,,244,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24657700,59426300,,249,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24757190,59439780,,120,1169,Z,35,أ„igrumأ¤e 07:56:48 15.05.25"
"2,8,24737710,59439740,,235,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24716880,59432920,,242,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24827540,59463710,,225,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24850350,59479250,,43,1355,Z,19,أ„igrumأ¤e 07:56:48 15.05.25"
"2,8,24715870,59432430,,58,1442,Z,169,أ„igrumأ¤e 07:56:48 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24811480,59457150,,24,1516,Z,145,أ„igrumأ¤e 07:56:48 15.05.25"
"2,8,24659320,59426320,,69,1560,Z,59,أ„igrumأ¤e 07:56:48 15.05.25"
"2,8,24635350,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24857510,59481290,,213,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:56:48 15.05.25"
"2,8,24772040,59441780,,244,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24657150,59426140,,249,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24759480,59439480,,100,1169,Z,35,أ„igrumأ¤e 07:57:04 15.05.25"
"2,8,24737690,59439730,,235,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24716880,59432920,,242,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24826140,59463010,,225,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24850980,59479550,,44,1355,Z,19,أ„igrumأ¤e 07:57:04 15.05.25"
"2,8,24715870,59432430,,58,1442,Z,169,أ„igrumأ¤e 07:57:04 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24813070,59458350,,37,1516,Z,145,أ„igrumأ¤e 07:57:04 15.05.25"
"2,8,24659880,59426430,,69,1560,Z,59,أ„igrumأ¤e 07:57:04 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24856610,59480960,,234,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:57:04 15.05.25"
"2,8,24772040,59441780,,244,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24654190,59425470,,246,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24760190,59439470,,100,1169,Z,35,أ„igrumأ¤e 07:57:20 15.05.25"
"2,8,24737330,59439610,,235,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24714100,59432190,,239,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24821610,59461560,,244,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24890780,59481270,,999,1351,Z,176,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24854920,59480220,,77,1355,Z,19,أ„igrumأ¤e 07:57:20 15.05.25"
"2,8,24716500,59432630,,58,1442,Z,169,أ„igrumأ¤e 07:57:20 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24817130,59460040,,53,1516,Z,145,أ„igrumأ¤e 07:57:20 15.05.25"
"2,8,24664770,59427130,,75,1560,Z,59,أ„igrumأ¤e 07:57:20 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24854340,59480070,,229,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:57:20 15.05.25"
"2,8,24771010,59441560,,247,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24652150,59425000,,245,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24761220,59439560,,84,1169,Z,35,أ„igrumأ¤e 07:57:35 15.05.25"
"2,8,24737330,59439610,,235,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24713810,59432100,,239,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24819280,59461030,,244,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24890780,59481270,,999,1351,Z,176,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24855130,59480320,,52,1355,Z,19,أ„igrumأ¤e 07:57:35 15.05.25"
"2,8,24717620,59432990,,58,1442,Z,169,أ„igrumأ¤e 07:57:35 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24819400,59460650,,59,1516,Z,145,أ„igrumأ¤e 07:57:35 15.05.25"
"2,8,24666780,59427390,,76,1560,Z,59,أ„igrumأ¤e 07:57:35 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24854330,59480060,,229,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:57:35 15.05.25"
"2,8,24769640,59441280,,248,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24650780,59424720,,249,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24762410,59439740,,77,1169,Z,35,أ„igrumأ¤e 07:57:51 15.05.25"
"2,8,24735890,59438990,,230,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24712990,59431820,,236,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24817720,59460650,,245,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24890780,59481270,,999,1351,Z,176,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24856420,59480860,,50,1355,Z,19,أ„igrumأ¤e 07:57:51 15.05.25"
"2,8,24719790,59433470,,67,1442,Z,169,أ„igrumأ¤e 07:57:51 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24820060,59460810,,65,1516,Z,145,أ„igrumأ¤e 07:57:51 15.05.25"
"2,8,24671480,59427760,,83,1560,Z,59,أ„igrumأ¤e 07:57:51 15.05.25"
"2,8,24635340,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24851670,59479740,,260,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:57:51 15.05.25"
"2,8,24769440,59441230,,248,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24650780,59424720,,249,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24762410,59439750,,77,1169,Z,35,أ„igrumأ¤e 07:58:06 15.05.25"
"2,8,24734690,59438370,,224,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24712740,59431740,,236,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24817720,59460650,,245,1302,Z,50,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24890780,59481270,,999,1351,Z,176,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24857810,59481430,,55,1355,Z,19,أ„igrumأ¤e 07:58:06 15.05.25"
"2,8,24719790,59433470,,67,1442,Z,169,أ„igrumأ¤e 07:58:06 15.05.25"
"2,8,24634700,59412340,,168,1496,Z,98,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24820420,59460910,,65,1516,Z,145,أ„igrumأ¤e 07:58:06 15.05.25"
"2,8,24672320,59427800,,83,1560,Z,59,أ„igrumأ¤e 07:58:06 15.05.25"
"2,8,24635350,59411880,,118,3389,Z,74,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24850730,59479490,,242,3575,Z,4,Vأ¤ike-أ•ismأ¤e 07:58:06 15.05.25"
"2,8,24765690,59440490,,250,1117,Z,114,Vأ¤ike-أ•ismأ¤e 07:58:22 15.05.25"
"2,8,24647460,59423700,,240,1158,Z,130,Vأ¤ike-أ•ismأ¤e 07:58:22 15.05.25"
"2,8,24764290,59440060,,72,1169,Z,35,أ„igrumأ¤e 07:58:22 15.05.25"
"2,8,24733110,59436730,,204,1235,Z,156,Vأ¤ike-أ•ismأ¤e 07:58:22 15.05.25"
"2,8,24712740,59431740,,236,1265,Z,90,Vأ¤ike-أ•ismأ¤e 07:58:22 15.05.25"
